run,metric,step,value
course-baseline-001,train KL,1749,0.6757751107215881
course-baseline-001,train KL,1750,0.449525386095047
course-baseline-001,train KL,1751,0.5314789414405823
course-baseline-001,train KL,1752,0.761558473110199
course-baseline-001,train KL,1753,0.47126248478889465
course-baseline-001,train KL,1754,0.5885990858078003
course-baseline-001,train KL,1755,0.4957987368106842
course-baseline-001,train KL,1756,0.49934691190719604
course-baseline-001,train KL,1757,0.7336193919181824
course-baseline-001,train KL,1758,0.4688672125339508
course-baseline-001,train KL,1759,0.6664894223213196
course-baseline-001,train KL,1760,0.8192870616912842
course-baseline-001,train KL,1761,0.6422500014305115
course-baseline-001,train KL,1762,0.9196881055831909
course-baseline-001,train KL,1763,0.524326503276825
course-baseline-001,train KL,1764,0.8740091323852539
course-baseline-001,train KL,1765,0.6950709819793701
course-baseline-001,train KL,1766,0.8268953561782837
course-baseline-001,train KL,1767,0.38105353713035583
course-baseline-001,train KL,1768,0.9156127572059631
course-baseline-001,train KL,1769,0.8151515126228333
course-baseline-001,train KL,1770,0.7699579000473022
course-baseline-001,train KL,1771,0.601262092590332
course-baseline-001,train KL,1772,0.5619539618492126
course-baseline-001,train KL,1773,0.3100517988204956
course-baseline-001,train KL,1774,0.5886585116386414
course-baseline-001,train KL,1775,0.5199419260025024
course-baseline-001,train KL,1776,0.4495331346988678
course-baseline-001,train KL,1777,0.40293213725090027
course-baseline-001,train KL,1778,0.6475957632064819
course-baseline-001,train KL,1779,0.6990209817886353
course-baseline-001,train KL,1780,0.8651576042175293
course-baseline-001,train KL,1781,0.5026525259017944
course-baseline-001,train KL,1782,0.5253108739852905
course-baseline-001,train KL,1783,0.43207111954689026
course-baseline-001,train KL,1784,0.46339935064315796
course-baseline-001,train KL,1785,0.6729658842086792
course-baseline-001,train KL,1786,0.9765272736549377
course-baseline-001,train KL,1787,0.4389590322971344
course-baseline-001,train KL,1788,1.200678825378418
course-baseline-001,train KL,1789,0.48106539249420166
course-baseline-001,train KL,1790,0.5190891027450562
course-baseline-001,train KL,1791,0.7057456970214844
course-baseline-001,train KL,1792,0.8766493797302246
course-baseline-001,train KL,1793,0.43405425548553467
course-baseline-001,train KL,1794,0.4539073705673218
course-baseline-001,train KL,1795,1.0707297325134277
course-baseline-001,train KL,1796,0.5849063396453857
course-baseline-001,train KL,1797,0.9787991046905518
course-baseline-001,train KL,1798,0.5087870955467224
course-baseline-001,train KL,1799,0.6793063282966614
course-baseline-001,train KL,1800,0.5365858674049377
course-baseline-001,train KL,1801,0.47483283281326294
course-baseline-001,train KL,1802,0.7249656915664673
course-baseline-001,train KL,1803,0.5740195512771606
course-baseline-001,train KL,1804,0.7713790535926819
course-baseline-001,train KL,1805,0.7563251256942749
course-baseline-001,train KL,1806,0.772425651550293
course-baseline-001,train KL,1807,0.37865912914276123
course-baseline-001,train KL,1808,0.4797457158565521
course-baseline-001,train KL,1809,0.42723268270492554
course-baseline-001,train KL,1810,0.4370916187763214
course-baseline-001,train KL,1811,0.376632422208786
course-baseline-001,train KL,1812,0.43855080008506775
course-baseline-001,train KL,1813,0.9163452982902527
course-baseline-001,train KL,1814,0.5256813764572144
course-baseline-001,train KL,1815,0.5891862511634827
course-baseline-001,train KL,1816,0.363839328289032
course-baseline-001,train KL,1817,0.7385525703430176
course-baseline-001,train KL,1818,0.8247354626655579
course-baseline-001,train KL,1819,0.8132827877998352
course-baseline-001,train KL,1820,0.9140778183937073
course-baseline-001,train KL,1821,0.6651411056518555
course-baseline-001,train KL,1822,0.45465296506881714
course-baseline-001,train KL,1823,0.7094771862030029
course-baseline-001,train KL,1824,0.8135645985603333
course-baseline-001,train KL,1825,0.7158403992652893
course-baseline-001,train KL,1826,0.8901304006576538
course-baseline-001,train KL,1827,0.4832301139831543
course-baseline-001,train KL,1828,0.886223554611206
course-baseline-001,train KL,1829,0.6351878643035889
course-baseline-001,train KL,1830,0.6701524257659912
course-baseline-001,train KL,1831,0.5929577350616455
course-baseline-001,train KL,1832,0.45721909403800964
course-baseline-001,train KL,1833,0.7786855101585388
course-baseline-001,train KL,1834,0.5412705540657043
course-baseline-001,train KL,1835,0.5486159920692444
course-baseline-001,train KL,1836,0.4454950988292694
course-baseline-001,train KL,1837,0.5879705548286438
course-baseline-001,train KL,1838,0.6618370413780212
course-baseline-001,train KL,1839,0.7418301105499268
course-baseline-001,train KL,1840,0.6637405753135681
course-baseline-001,train KL,1841,0.6471474766731262
course-baseline-001,train KL,1842,0.6989738345146179
course-baseline-001,train KL,1843,0.7614441514015198
course-baseline-001,train KL,1844,0.4675060212612152
course-baseline-001,train KL,1845,0.637567937374115
course-baseline-001,train KL,1846,0.5681774020195007
course-baseline-001,train KL,1847,0.4402960240840912
course-baseline-001,train KL,1848,0.4982263743877411
course-baseline-001,train KL,1849,0.6833803057670593
course-baseline-001,train KL,1850,0.6422845125198364
course-baseline-001,train KL,1851,0.7620736956596375
course-baseline-001,train KL,1852,0.5590859055519104
course-baseline-001,train KL,1853,0.6393779516220093
course-baseline-001,train KL,1854,0.7287744879722595
course-baseline-001,train KL,1855,0.41922062635421753
course-baseline-001,train KL,1856,0.7832375168800354
course-baseline-001,train KL,1857,0.6183924078941345
course-baseline-001,train KL,1858,0.4922924339771271
course-baseline-001,train KL,1859,0.48811811208724976
course-baseline-001,train KL,1860,0.47642216086387634
course-baseline-001,train KL,1861,0.5912463665008545
course-baseline-001,train KL,1862,0.6498447060585022
course-baseline-001,train KL,1863,0.7349226474761963
course-baseline-001,train KL,1864,0.7774338126182556
course-baseline-001,train KL,1865,0.5860133171081543
course-baseline-001,train KL,1866,0.8165604472160339
course-baseline-001,train KL,1867,0.5979343056678772
course-baseline-001,train KL,1868,0.6348133683204651
course-baseline-001,train KL,1869,0.505049467086792
course-baseline-001,train KL,1870,0.5808807015419006
course-baseline-001,train KL,1871,0.8893345594406128
course-baseline-001,train KL,1872,0.5624697208404541
course-baseline-001,train KL,1873,0.4042837619781494
course-baseline-001,train KL,1874,0.5249845385551453
course-baseline-001,train KL,1875,0.5859328508377075
course-baseline-001,train KL,1876,0.8520241379737854
course-baseline-001,train KL,1877,0.5443477034568787
course-baseline-001,train KL,1878,0.8435356020927429
course-baseline-001,train KL,1879,0.8469472527503967
course-baseline-001,train KL,1880,0.48321884870529175
course-baseline-001,train KL,1881,0.9522542357444763
course-baseline-001,train KL,1882,0.558601438999176
course-baseline-001,train KL,1883,1.0136431455612183
course-baseline-001,train KL,1884,1.064978003501892
course-baseline-001,train KL,1885,1.295167088508606
course-baseline-001,train KL,1886,0.41967740654945374
course-baseline-001,train KL,1887,0.6496350765228271
course-baseline-001,train KL,1888,0.7779296040534973
course-baseline-001,train KL,1889,0.7950147986412048
course-baseline-001,train KL,1890,0.5833922028541565
course-baseline-001,train KL,1891,1.0372645854949951
course-baseline-001,train KL,1892,0.5844184756278992
course-baseline-001,train KL,1893,0.8063057661056519
course-baseline-001,train KL,1894,0.5423212647438049
course-baseline-001,train KL,1895,0.667669415473938
course-baseline-001,train KL,1896,0.6408371925354004
course-baseline-001,train KL,1897,0.7183220386505127
course-baseline-001,train KL,1898,0.5073695778846741
course-baseline-001,train KL,1899,0.8153631687164307
course-baseline-001,train KL,1900,0.6333274245262146
course-baseline-001,train KL,1901,0.5675337910652161
course-baseline-001,train KL,1902,0.5364043712615967
course-baseline-001,train KL,1903,1.1361761093139648
course-baseline-001,train KL,1904,0.8332613706588745
course-baseline-001,train KL,1905,0.41210100054740906
course-baseline-001,train KL,1906,0.5816301107406616
course-baseline-001,train KL,1907,0.5684420466423035
course-baseline-001,train KL,1908,0.5344946980476379
course-baseline-001,train KL,1909,0.6744580268859863
course-baseline-001,train KL,1910,0.9698946475982666
course-baseline-001,train KL,1911,0.39072751998901367
course-baseline-001,train KL,1912,0.9517749547958374
course-baseline-001,train KL,1913,0.6508141756057739
course-baseline-001,train KL,1914,0.5101040005683899
course-baseline-001,train KL,1915,0.9568426609039307
course-baseline-001,train KL,1916,0.9401830434799194
course-baseline-001,train KL,1917,0.7595265507698059
course-baseline-001,train KL,1918,0.6707397699356079
course-baseline-001,train KL,1919,0.6302992105484009
course-baseline-001,train KL,1920,0.5587146878242493
course-baseline-001,train KL,1921,0.6069284081459045
course-baseline-001,train KL,1922,0.8181262612342834
course-baseline-001,train KL,1923,0.5492212176322937
course-baseline-001,train KL,1924,0.42019495368003845
course-baseline-001,train KL,1925,0.7833666801452637
course-baseline-001,train KL,1926,0.5777407288551331
course-baseline-001,train KL,1927,0.6688756942749023
course-baseline-001,train KL,1928,0.9630270600318909
course-baseline-001,train KL,1929,0.4915522634983063
course-baseline-001,train KL,1930,0.8941977024078369
course-baseline-001,train KL,1931,0.5358767509460449
course-baseline-001,train KL,1932,0.4231308400630951
course-baseline-001,train KL,1933,0.8543900847434998
course-baseline-001,train KL,1934,0.7396779656410217
course-baseline-001,train KL,1935,0.6159501671791077
course-baseline-001,train KL,1936,0.45250141620635986
course-baseline-001,train KL,1937,0.5525217652320862
course-baseline-001,train KL,1938,0.47977736592292786
course-baseline-001,train KL,1939,0.5763419270515442
course-baseline-001,train KL,1940,0.6378796696662903
course-baseline-001,train KL,1941,0.6363268494606018
course-baseline-001,train KL,1942,0.42355409264564514
course-baseline-001,train KL,1943,0.5778449177742004
course-baseline-001,train KL,1944,0.5127878785133362
course-baseline-001,train KL,1945,0.9304677844047546
course-baseline-001,train KL,1946,0.630248486995697
course-baseline-001,train KL,1947,0.6358407735824585
course-baseline-001,train KL,1948,0.7669715285301208
course-baseline-001,train KL,1949,0.6864362359046936
course-baseline-001,train KL,1950,0.45821696519851685
course-baseline-001,train KL,1951,0.8183647990226746
course-baseline-001,train KL,1952,0.586066722869873
course-baseline-001,train KL,1953,0.7399278879165649
course-baseline-001,train KL,1954,0.6262220740318298
course-baseline-001,train KL,1955,0.4716164469718933
course-baseline-001,train KL,1956,0.668342113494873
course-baseline-001,train KL,1957,0.5521187782287598
course-baseline-001,train KL,1958,0.6723361015319824
course-baseline-001,train KL,1959,0.5374224781990051
course-baseline-001,train KL,1960,1.0457019805908203
course-baseline-001,train KL,1961,0.5455477833747864
course-baseline-001,train KL,1962,0.6776941418647766
course-baseline-001,train KL,1963,0.571170449256897
course-baseline-001,train KL,1964,0.7424171566963196
course-baseline-001,train KL,1965,0.43369612097740173
course-baseline-001,train KL,1966,0.6274771690368652
course-baseline-001,train KL,1967,0.3978090286254883
course-baseline-001,train KL,1968,1.0468019247055054
course-baseline-001,train KL,1969,0.4818218946456909
course-baseline-001,train KL,1970,0.6271408796310425
course-baseline-001,train KL,1971,0.8444486856460571
course-baseline-001,train KL,1972,0.7789404988288879
course-baseline-001,train KL,1973,0.47215309739112854
course-baseline-001,train KL,1974,0.43228664994239807
course-baseline-001,train KL,1975,0.602307140827179
course-baseline-001,train KL,1976,0.5391440391540527
course-baseline-001,train KL,1977,0.6552819609642029
course-baseline-001,train KL,1978,0.4831141531467438
course-baseline-001,train KL,1979,0.6581060886383057
course-baseline-001,train KL,1980,0.8985998034477234
course-baseline-001,train KL,1981,0.6113619804382324
course-baseline-001,train KL,1982,0.45390671491622925
course-baseline-001,train KL,1983,0.567229151725769
course-baseline-001,train KL,1984,0.3951278030872345
course-baseline-001,train KL,1985,0.4152887463569641
course-baseline-001,train KL,1986,0.7567791938781738
course-baseline-001,train KL,1987,0.3967456519603729
course-baseline-001,train KL,1988,0.5962235927581787
course-baseline-001,train KL,1989,0.4632311165332794
course-baseline-001,train KL,1990,0.5326254963874817
course-baseline-001,train KL,1991,0.6311298608779907
course-baseline-001,train KL,1992,0.6580871939659119
course-baseline-001,train KL,1993,0.6908571124076843
course-baseline-001,train KL,1994,0.6374425888061523
course-baseline-001,train KL,1995,0.5494546890258789
course-baseline-001,train KL,1996,0.6304669976234436
course-baseline-001,train KL,1997,0.7348372340202332
course-baseline-001,train KL,1998,0.7362785935401917
course-baseline-001,train KL,1999,0.5929800271987915
course-baseline-001,train KL,2000,0.9320591688156128
course-baseline-001,train KL,2001,0.5575856566429138
course-baseline-001,train KL,2002,0.6778327822685242
course-baseline-001,train KL,2003,0.7472812533378601
course-baseline-001,train KL,2004,0.6024277806282043
course-baseline-001,train KL,2005,0.6726571321487427
course-baseline-001,train KL,2006,0.5775259733200073
course-baseline-001,train KL,2007,0.573410153388977
course-baseline-001,train KL,2008,0.8439265489578247
course-baseline-001,train KL,2009,0.4848060607910156
course-baseline-001,train KL,2010,0.5695746541023254
course-baseline-001,train KL,2011,0.4640936851501465
course-baseline-001,train KL,2012,0.7494071125984192
